word1,word2,pos,sv_score,relation,cf_score
have,earn,V,2.66,NONE,0.6325713638495377
restore,receive,V,1.49,NONE,0.8815603851020528
depart,fly,V,2.82,NONE,0.7402821606567747
earn,pay,V,0.91,HYPER/HYPONYMS,0.5665124030578885
nag,yell,V,4.15,NONE,0.7667092063666562
get,keep,V,5.58,ANTONYMS,0.8876450888661666
condemn,renounce,V,5.48,NONE,0.8199401274142075
slice,chop,V,7.3,COHYPONYMS,0.2109300921992151
sting,burn,V,5.15,SYNONYMS,0.8861620837343327
borrow,dig,V,1.99,NONE,0.9075089117717487
bend,move,V,3.02,HYPER/HYPONYMS,0.9023017102695499
degrade,criticize,V,6.31,NONE,0.7723977675029494
deteriorate,fall,V,1.66,NONE,0.7296534012206899
pull,shove,V,1.99,NONE,0.7517756418128715
whistle,hoot,V,4.81,NONE,0.7787024450945109
suppose,predict,V,5.81,NONE,0.6774981048358338
disown,ban,V,2.99,NONE,0.8692845535294443
drench,quench,V,3.65,NONE,0.7514816500693822
disappear,decompose,V,5.28,NONE,0.7208543382156742
worry,waste,V,0.83,NONE,0.83349661268897
write,talk,V,1.66,COHYPONYMS,0.8149579397808457
sue,pay,V,2.16,NONE,0.8665200844592638
laugh,cough,V,0.45,NONE,0.837094801485506
justify,believe,V,3.15,NONE,0.7319115742473861
kidnap,snatch,V,7.14,SYNONYMS,0.21364098153837896
grind,chop,V,2.49,COHYPONYMS,0.7715503526698323
earn,yearn,V,0.91,NONE,0.7727087454946624
waste,disintegrate,V,2.66,NONE,0.7245217063531777
separate,organize,V,6.14,NONE,0.8932373728273784
upset,overwhelm,V,4.81,COHYPONYMS,0.6987780782103385
start,create,V,3.32,HYPER/HYPONYMS,0.7529181144868646
create,decorate,V,3.15,NONE,0.8365544092027031
add,build,V,4.65,NONE,0.7647758383259905
protect,hurt,V,0.0,NONE,0.8904303257227802
forgive,excuse,V,6.97,HYPER/HYPONYMS,0.3219821302599103
prosper,fail,V,0.5,NONE,0.9877081517421801
defeat,overwhelm,V,5.31,HYPER/HYPONYMS,0.633425977459596
find,attract,V,2.16,NONE,0.7659971802077119
think,talk,V,1.66,NONE,0.7218556194434771
cheat,win,V,1.0,NONE,0.9073552219676855
attend,help,V,4.81,HYPER/HYPONYMS,0.42076696251889123
mistreat,hit,V,3.15,NONE,0.736152760803394
grant,aid,V,5.64,NONE,0.6681432061808954
discourage,beat,V,3.82,NONE,0.9333268918382083
persuade,control,V,4.65,NONE,0.8704741429952942
overcome,try,V,5.64,NONE,0.7857530922658509
boom,hum,V,1.0,COHYPONYMS,0.9149529095730102
tear,remove,V,3.65,HYPER/HYPONYMS,0.9214907240438025
incline,press,V,2.41,NONE,0.8674644697991062
clarify,help,V,6.14,NONE,0.9000555977500458
determine,try,V,3.15,HYPER/HYPONYMS,0.7945477792187295
rescue,find,V,7.14,NONE,0.9030852604749515
urge,tell,V,3.82,HYPER/HYPONYMS,0.7290361817838215
acknowledge,perceive,V,2.49,NONE,0.7412089560389954
pause,reflect,V,4.15,NONE,0.9488851381049873
overcome,fail,V,0.17,NONE,0.765999455932537
practice,do,V,5.48,SYNONYMS,0.719273624606601
do,forbid,V,0.33,NONE,1.0658984323511045
surprise,celebrate,V,3.32,NONE,0.8945041219138744
treat,surprise,V,3.15,NONE,1.031331802892548
earn,respect,V,2.32,NONE,0.9372817907930887
finish,do,V,4.07,HYPER/HYPONYMS,0.7197746077784511
remember,learn,V,4.32,NONE,0.8808170295344353
kill,punish,V,2.82,NONE,0.8352361934873513
call,need,V,2.49,NONE,0.615938235891841
break,erode,V,4.81,COHYPONYMS,0.7363475996526243
accept,forgive,V,3.65,NONE,0.6330418475869728
yearn,ache,V,6.97,HYPER/HYPONYMS,0.7984562490858944
understand,evaluate,V,3.49,HYPER/HYPONYMS,0.8390849543853912
touch,hug,V,3.65,HYPER/HYPONYMS,0.7589434042195456
grasp,release,V,0.0,NONE,0.872377345242042
deny,repress,V,6.14,HYPER/HYPONYMS,0.738560130862156
hate,damn,V,5.81,NONE,0.8443077349419371
hesitate,go,V,0.66,NONE,0.6756953947728038
break,build,V,0.83,ANTONYMS,1.093729038470771
wear,use,V,4.98,NONE,0.7570978527785273
accept,give,V,0.5,HYPER/HYPONYMS,0.8517666990843324
block,stop,V,8.47,SYNONYMS,0.6982205510597015
wander,leave,V,3.49,NONE,0.7880096630195634
keep,hide,V,2.82,NONE,0.8628420828015831
spawn,reproduce,V,6.97,NONE,0.2264569937475016
tow,follow,V,2.99,NONE,0.9982321741273307
replace,add,V,2.16,NONE,0.8525019401739365
accelerate,go,V,6.97,NONE,0.841351415598706
yell,speak,V,4.48,HYPER/HYPONYMS,0.8293083544998556
dismay,worry,V,5.15,NONE,0.5152165012092007
solve,discover,V,3.15,NONE,0.818554265059569
give,retain,V,1.16,NONE,0.9412932840382306
reject,leave,V,5.98,NONE,0.7745625718424491
warn,forbid,V,3.15,NONE,0.8646529514361697
connect,combine,V,6.14,NONE,0.7707238344983529
decompose,degrade,V,6.47,NONE,0.26845124796119435
hurt,degrade,V,5.64,HYPER/HYPONYMS,0.6657646714644965
request,reply,V,1.16,NONE,0.7912132511313033
drive,drink,V,0.5,NONE,0.9376342176269147
hate,swear,V,2.49,NONE,0.8785675882130245
attack,capture,V,3.32,NONE,0.8604077862870363
request,beg,V,5.64,HYPER/HYPONYMS,0.6256186073920449
want,claim,V,2.66,NONE,0.786756970430317
stay,roam,V,0.66,NONE,0.755621678920922
lose,get,V,1.49,ANTONYMS,1.029903857114638
leave,veer,V,2.49,NONE,0.8852369427933535
steal,usurp,V,4.32,NONE,0.7898775912255567
run,bound,V,6.31,NONE,0.8198715810120533
sit,comfort,V,3.15,NONE,0.8549642931531338
dissolve,fade,V,6.19,NONE,0.6477365053946816
do,command,V,1.33,NONE,0.8772551787944584
search,lose,V,1.16,NONE,1.0083917408974918
whisper,tell,V,4.32,NONE,0.8340221091930813
pluck,duck,V,0.5,NONE,0.8690494362748264
recommend,guess,V,1.83,NONE,0.8194890548157396
produce,stamp,V,1.0,NONE,0.9446884079979176
bound,correct,V,0.17,NONE,0.879163921715201
blush,obey,V,0.33,NONE,1.003602409444665
presume,strain,V,0.83,NONE,0.9950460349831709
read,exchange,V,0.91,NONE,0.9399667431591159
sew,convince,V,0.5,NONE,0.9846139430396456
teach,graduate,V,2.82,NONE,0.7612553899591086
hide,swim,V,0.33,NONE,0.9348579207658471
acquire,tear,V,0.66,NONE,1.1156090627132738
inhale,glide,V,1.0,NONE,0.8353806726964241
leap,struggle,V,0.91,NONE,0.8763280085545375
assume,tumble,V,0.5,NONE,0.9625179168056854
clench,aid,V,2.16,NONE,1.0453613408040345
ask,attempt,V,3.15,NONE,0.6703270519733533
graduate,relax,V,0.83,NONE,0.9975021896836296
appear,command,V,0.5,NONE,0.885804485837282
drip,adore,V,0.33,NONE,1.0110648240041795
glide,please,V,1.49,NONE,1.0575768530931429
allow,erode,V,0.66,NONE,0.9500939016366001
confess,aggravate,V,1.0,NONE,0.9635583397293588
miss,cook,V,0.17,NONE,0.8783763203271692
inquire,pull,V,1.0,NONE,0.9557052958144473
scold,kneel,V,0.83,NONE,0.7235337247239991
sow,find,V,0.83,NONE,0.966776380503014
refuse,flex,V,0.17,NONE,1.16269288972619
press,compound,V,6.64,NONE,0.9722162627917899
fade,rescue,V,0.83,NONE,0.9309397057682959
perish,sob,V,2.49,NONE,0.750638753339525
remind,graduate,V,0.17,NONE,0.9656656043784088
educate,pray,V,0.33,NONE,0.910973598706961
lower,bumble,V,0.33,NONE,1.0490132907372742
hop,gamble,V,0.83,NONE,0.9569845760804995
remember,gain,V,1.33,NONE,0.9890523684474093
mean,ascend,V,1.99,NONE,0.9929227767020936
drip,urge,V,1.16,NONE,0.9737146132109409
stink,define,V,1.0,NONE,1.0919087254896676
kill,foil,V,1.16,NONE,0.8281113609808258
stumble,freeze,V,0.83,NONE,0.8497385191626351
appear,blush,V,2.16,NONE,0.9605261443562128
carry,guess,V,1.33,NONE,0.8330201597185694
read,bite,V,0.17,NONE,0.8562334321413879
gamble,hug,V,0.83,NONE,0.9134833645269804
gain,operate,V,1.16,NONE,0.8835010204333344
breathe,slice,V,0.66,NONE,1.0089473422119712
weave,guess,V,1.66,NONE,0.8878811153146295
shrink,snore,V,0.0,NONE,0.8219786133319198
hang,complain,V,1.0,NONE,0.8427460422840214
yield,aid,V,2.99,NONE,0.9204018400943905
wipe,lead,V,0.17,NONE,0.9964571553005075
accumulate,toss,V,1.49,NONE,0.8897257348495723
evaluate,sway,V,1.0,NONE,0.855149396696508
despise,charge,V,0.66,NONE,0.9022288678339094
bake,understand,V,0.66,NONE,0.9582006470473489
beg,spread,V,0.5,NONE,0.9035690074198408
tie,scratch,V,0.83,NONE,0.9350605275216186
lend,sting,V,0.0,NONE,0.9990189260403205
hope,design,V,0.83,NONE,0.8512843513780826
amaze,separate,V,0.83,NONE,1.0447485653899176
suspect,turn,V,1.16,NONE,0.9716490799679189
speak,deny,V,1.66,NONE,0.8945251333468764
fling,diminish,V,0.83,NONE,1.0604443874758944
shut,find,V,0.83,NONE,0.8407443601643966
drift,slurp,V,1.33,NONE,0.8447038169908657
marry,adjourn,V,1.49,NONE,0.9352232630378139
convince,slither,V,1.33,NONE,0.9392311294360016
smoke,forgive,V,0.33,NONE,1.0350787647452635
fly,cuddle,V,0.33,NONE,0.9024372343594608
drench,reduce,V,1.0,NONE,1.0028349345272316
admire,hop,V,0.83,NONE,0.9697974373182093
shoot,inspect,V,0.17,NONE,1.009946213977165
prohibit,hide,V,1.99,NONE,0.8395938929926404
bleach,acknowledge,V,0.3,NONE,1.01717609914611
discourage,finish,V,0.5,NONE,0.9455184651906107
collect,please,V,0.5,NONE,0.9265779685302143
move,humiliate,V,0.33,NONE,1.0500368509405216
prohibit,glare,V,0.66,NONE,0.9805124006448572
update,tear,V,0.5,NONE,1.0491585640189016
drink,raise,V,0.66,NONE,1.009800032147886
swoon,reply,V,1.16,NONE,0.9508250382839266
drive,breed,V,0.0,NONE,0.9513533524608991
print,ignore,V,0.33,NONE,1.047045489552772
polish,inform,V,0.5,NONE,0.9920955861640539
attend,argue,V,1.16,NONE,0.7671381176777848
mix,buy,V,0.83,NONE,0.9761386602012238
flush,suppose,V,1.0,NONE,0.9313104347562938
visit,giggle,V,0.0,NONE,1.0546709810976074
guess,prepare,V,1.83,NONE,0.8821944513304361
aid,announce,V,0.83,NONE,0.9972281238867026
wrap,swap,V,0.17,NONE,0.8320107590248942
buzz,sew,V,0.66,NONE,0.954229723729611
cry,cheat,V,0.17,NONE,1.0077872749767887
pinch,drive,V,0.17,NONE,0.9031547933630768
skip,dislike,V,0.83,NONE,0.9313645392275895
mow,dare,V,1.16,NONE,0.7862957449477576
explain,mow,V,0.15,NONE,1.0282678334201107
obey,permit,V,1.33,NONE,0.9685264767584401
enter,kick,V,0.33,NONE,0.9308653969730247
demand,suck,V,0.33,NONE,0.9153344173598105
replace,explain,V,0.33,NONE,0.9423691358079983
lounge,freeze,V,0.5,NONE,1.0136671801098518
inhale,feed,V,1.66,NONE,0.8614292365221533
crunch,permit,V,0.66,NONE,1.0717051466573146
disappear,earn,V,0.5,NONE,0.9524858468072376
say,poise,V,3.15,NONE,0.9729121864519952
deteriorate,wipe,V,0.83,NONE,0.9205760136462843
prick,splash,V,1.49,NONE,0.8710984037597801
spray,attempt,V,0.66,NONE,1.053008108542728
fold,request,V,0.66,NONE,1.13809365475565
release,diminish,V,1.83,NONE,0.9083037515746252
haunt,define,V,0.83,NONE,1.041959694654366
clarify,worry,V,0.33,NONE,0.9726554381650383
defeat,trim,V,0.66,NONE,0.9482544552326018
wander,change,V,1.16,NONE,0.9421234850742044
rebel,seek,V,1.49,NONE,0.8949052961248312
avoid,spray,V,0.83,NONE,0.8984150121396246
correct,disintegrate,V,0.0,NONE,1.0649749772086694
disbelieve,travel,V,0.17,NONE,1.0938961646015422
boom,obtain,V,0.17,NONE,0.8441068754915889
listen,seek,V,2.82,NONE,0.6662354939096533
refuse,slide,V,0.45,NONE,0.9456472756242474
foil,strain,V,2.66,NONE,0.9348531492166995
fold,inform,V,1.0,NONE,1.165506976427893
print,rip,V,0.66,NONE,0.9151303770520239
hear,pretend,V,0.33,NONE,0.6840183121301965
embrace,make,V,2.49,NONE,0.716970632612275
announce,crush,V,0.66,NONE,0.9945394179353854
educate,barter,V,1.33,NONE,1.0475602451766712
fit,integrate,V,4.81,NONE,0.8613040197174107
enjoy,start,V,0.5,NONE,0.9187929289613965
squeeze,dash,V,1.16,NONE,0.8857802923720023
lead,confuse,V,0.66,NONE,0.9531637470037092
fail,rely,V,1.0,NONE,0.7794398155875728
nag,roam,V,0.33,NONE,0.7930333351599796
smell,remove,V,1.0,NONE,0.9583734853591441
upset,deteriorate,V,2.66,NONE,0.7594470647342771
set,swim,V,0.5,NONE,1.0160516850561452
attack,disgust,V,0.5,NONE,0.9108974613299431
return,clarify,V,0.66,NONE,0.9684016978840551
depend,forbid,V,1.66,NONE,1.0168480738503636
throw,adjourn,V,1.49,NONE,0.9019090044698808
chase,giggle,V,0.66,NONE,0.9552888908810818
taste,rearrange,V,0.5,NONE,1.057472031860455
integrate,erode,V,0.83,NONE,1.0062938553529956
roam,draw,V,0.5,NONE,0.8226168551554929
awake,kneel,V,0.5,NONE,0.802680011461652
develop,search,V,3.65,NONE,0.9353958908556063
erupt,write,V,1.0,NONE,1.0228193683714986
grasp,deposit,V,0.17,NONE,0.9982819998060737
despise,prove,V,1.0,NONE,1.0432407587268104
calculate,sneak,V,1.16,NONE,1.011017044121422
offend,loosen,V,0.5,NONE,0.8663319458710905
solve,lend,V,1.66,NONE,0.8632860220572933
flip,scribble,V,1.16,NONE,0.74204418304699
swallow,rip,V,0.83,NONE,0.9095835686261617
guess,jump,V,0.83,NONE,0.8962125734127919
excel,loosen,V,1.49,NONE,1.069373293735893
tap,abduct,V,0.5,NONE,0.9218250270775736
dare,acknowledge,V,1.99,NONE,0.7466135748282396
interrupt,push,V,1.66,NONE,0.9986432806627072
choke,succeed,V,0.0,NONE,0.9118759123094353
cook,lose,V,1.16,NONE,0.9484405808553732
wait,decay,V,1.33,NONE,0.9880728202040178
squeak,guess,V,0.66,NONE,0.9705557936347106
tie,become,V,0.83,NONE,0.877280191665263
dare,reap,V,3.32,NONE,0.8594215954515798
laugh,try,V,1.66,NONE,0.9199933641221496
survive,heal,V,3.82,NONE,0.9815548508551034
appear,evacuate,V,1.16,NONE,1.0764536489337773
annihilate,flee,V,0.17,NONE,0.7604267336270985
recruit,stretch,V,1.33,NONE,0.9855818757437101
recall,wake,V,2.32,NONE,0.8210597367895719
admit,chew,V,0.66,NONE,0.9277015684560919
notify,pluck,V,1.0,NONE,1.0004982167026806
compete,triumph,V,2.32,NONE,0.7923329341531925
bend,decide,V,0.33,NONE,1.062259774858371
erode,doubt,V,0.83,NONE,0.9025038908824898
blur,rush,V,2.49,NONE,0.8680952152235437
survive,flush,V,0.0,NONE,1.0610749293682533
dissolve,adore,V,0.0,NONE,1.072018081775068
attend,lift,V,0.5,NONE,0.9489298595776059
realize,inquire,V,1.99,NONE,0.9693608590260382
hope,drive,V,1.16,NONE,0.8806374507356116
travel,determine,V,0.5,NONE,1.035862425932833
angle,toss,V,1.66,NONE,0.9222877610159266
wait,disprove,V,0.66,NONE,0.9520615954095251
dip,want,V,0.17,NONE,0.9155510408596574
hop,knit,V,1.33,NONE,0.9618537473703668
integrate,gather,V,3.65,NONE,1.0175480608145233
reserve,reel,V,1.0,NONE,1.0621275986593877
gain,croak,V,1.0,NONE,1.0816183533331776
lower,walk,V,0.83,NONE,0.9737157102174143
walk,refuse,V,0.83,NONE,1.0679920640070717
dip,teach,V,0.17,NONE,0.9902760553379278
humiliate,comfort,V,0.0,NONE,0.9269536881586751
hesitate,announce,V,0.5,NONE,0.9584544623767715
pour,awake,V,0.33,NONE,0.9332724560392056
hug,discuss,V,0.17,NONE,0.8608612765205601
kill,splash,V,0.66,NONE,0.8763120058425465
perspire,enter,V,0.33,NONE,0.9463334564294898
drown,survive,V,0.83,NONE,0.9390920687781699
kneel,flow,V,0.66,NONE,1.0601516687943915
sprinkle,obtain,V,0.17,NONE,0.9245424168023297
swear,foil,V,0.5,NONE,0.9548894160108505
allow,blend,V,1.49,NONE,1.0097967652526276
grill,leap,V,0.5,NONE,1.03072591245372
create,dive,V,0.0,NONE,1.0188872003660538
damn,imitate,V,0.83,NONE,1.0476798907560803
attempt,yawn,V,0.33,NONE,0.9232769771192162
understand,burst,V,1.83,NONE,1.0261276097895398
break,reply,V,0.83,NONE,0.9665791197443859
look,heal,V,0.5,NONE,0.9231901842128661
sing,float,V,0.66,NONE,1.018973119017459
shove,scribble,V,0.66,NONE,0.7815353225976782
suppose,degrade,V,0.66,NONE,0.90949040086731
correct,acknowledge,V,2.82,NONE,0.8623048342236831
determine,deny,V,0.66,NONE,1.0216819729534006
forbid,drown,V,0.17,NONE,1.0231654626681603
flee,aim,V,0.33,NONE,0.9349522542454283
discover,pay,V,0.5,NONE,0.9851156246957508
shake,collect,V,0.3,NONE,0.9851979756979906
salute,perform,V,1.66,NONE,0.851844429914695
bound,pick,V,1.0,NONE,0.8771329136927065
vomit,discover,V,0.0,NONE,0.9762349878295328
worry,integrate,V,1.16,NONE,1.0273712507534605
save,imitate,V,1.33,NONE,0.9742548152018041
launch,deposit,V,2.49,NONE,0.9447297556680764
bake,produce,V,5.48,NONE,0.9217257619272904
release,triumph,V,1.99,NONE,0.9046381390293813
enjoy,wait,V,0.5,NONE,0.7695314121882143
regret,fold,V,0.33,NONE,1.0481476038906925
integrate,drown,V,0.33,NONE,0.9880007122051759
disallow,bend,V,0.83,NONE,99999.0
shove,leap,V,1.06,NONE,0.7843082826839284
lounge,reprimand,V,0.83,NONE,1.0656780659522838
finish,bless,V,1.83,NONE,1.0085199569219587
examine,reject,V,0.83,NONE,0.9296297435960547
please,know,V,1.83,NONE,0.8731391923598991
deteriorate,delay,V,0.66,NONE,0.9064430516393748
stay,flee,V,1.16,NONE,0.8714304481054662
complain,disown,V,0.66,NONE,0.8206370261889235
judge,comprehend,V,2.49,NONE,0.9393546307065737
portray,reap,V,0.17,NONE,0.9139012504987049
separate,snatch,V,1.66,NONE,0.9943481676159602
flow,explain,V,2.16,NONE,0.96777198779517
engage,supply,V,0.66,NONE,0.9183959705380944
cruise,overflow,V,1.49,NONE,0.8750508082549582
shut,vomit,V,0.0,NONE,1.0252006652717176
promise,choose,V,1.49,NONE,0.8736426035192373
scratch,repair,V,0.5,NONE,0.9689269563434446
yearn,hike,V,0.66,NONE,0.8123981460924302
hurt,salute,V,0.0,NONE,1.0400768214736038
blame,travel,V,0.0,NONE,1.0352874581175742
comprehend,remain,V,0.17,NONE,0.9921470100478327
despise,taste,V,0.5,NONE,0.8783344417970317
live,lend,V,0.83,NONE,0.9378937849988607
freeze,embarrass,V,0.5,NONE,1.064324410488153
snooze,happen,V,0.0,NONE,0.9730919136461863
slip,kiss,V,1.33,NONE,0.9119296067294035
snuggle,knock,V,0.83,NONE,0.8772346775129265
dislike,intoxicate,V,1.51,NONE,1.0136141502144784
reap,recycle,V,0.91,NONE,0.7973614203973386
stare,bother,V,1.99,NONE,0.6406072016183602
repeat,slap,V,0.33,NONE,0.9566710747816061
scribble,prick,V,0.5,NONE,0.9427378959522947
belong,intoxicate,V,0.33,NONE,1.0198295374865012
discourage,overflow,V,0.33,NONE,0.8176523729507781
haul,stab,V,0.33,NONE,0.8892962310311813
separate,teach,V,0.83,NONE,0.9251258784091684
snatch,stop,V,0.5,NONE,0.9243188137048174
inquire,renounce,V,1.16,NONE,0.9511330343857531
agree,overflow,V,0.66,NONE,1.1010271540228194
ride,smash,V,0.17,NONE,0.8759833867279047
repress,search,V,0.83,NONE,0.910094481621653
mistreat,hold,V,1.16,NONE,0.9572345823362219
connect,talk,V,3.65,NONE,0.880595653544141
purchase,wait,V,0.83,NONE,0.9100909673759597
push,adjourn,V,1.33,NONE,1.081721654503622
sew,crave,V,0.5,NONE,0.9124113094409183
develop,sue,V,1.33,NONE,0.979015283172876
speak,tote,V,0.33,NONE,1.01645116511163
supply,hold,V,2.16,NONE,0.9963791436288143
hesitate,rebel,V,0.83,NONE,0.9057967971520413
overwhelm,restore,V,0.33,NONE,0.9341872673596987
mistreat,scramble,V,1.99,NONE,0.9990449243350707
practice,debate,V,1.49,NONE,0.8830041326470294
look,assault,V,0.66,NONE,0.9648188895295596
doze,throw,V,0.15,NONE,0.8874549356029742
mean,join,V,1.0,NONE,0.8479811045037484
grasp,spray,V,1.0,NONE,1.0015862967144251
weep,notify,V,0.33,NONE,1.0123635577808472
calculate,concentrate,V,3.65,NONE,0.9752580005957625
operate,entertain,V,1.33,NONE,0.8983638432240412
unite,guess,V,0.17,NONE,0.973573635547247
update,pick,V,1.83,NONE,0.9852366569805233
travel,perform,V,0.33,NONE,0.9472798307803623
catch,frustrate,V,0.83,NONE,0.9425110259208668
assault,enrage,V,1.33,NONE,0.7609178520790323
deposit,prosecute,V,0.83,NONE,0.9677356096795027
decide,remove,V,1.33,NONE,0.8628175698152165
irritate,guess,V,0.5,NONE,0.7978471058801311
integrate,wiggle,V,0.5,NONE,0.9148233236157013
happen,hide,V,1.16,NONE,0.9888318534146674
overcome,keep,V,1.49,NONE,0.9734988489330996
evacuate,determine,V,0.83,NONE,0.9436032967216506
attract,bite,V,0.5,NONE,0.785128410631152
forbid,pull,V,1.83,NONE,0.9533936005533505
magnify,drip,V,0.33,NONE,0.8472042265897266
comprehend,testify,V,1.06,NONE,0.8639794001963328
return,ridicule,V,0.5,NONE,1.0102861876467986
overflow,kiss,V,0.33,NONE,0.8865754415655704
bite,ask,V,0.17,NONE,0.9094081489697834
observe,vanish,V,0.5,NONE,0.9299141464340576
review,agree,V,1.66,NONE,0.9792013993109774
mix,learn,V,0.66,NONE,0.9674776018906022
drink,realize,V,1.66,NONE,0.9769192069979025
criticize,slice,V,1.66,NONE,0.9759659033036219
hug,dismay,V,0.33,NONE,0.8943141702587663
discover,count,V,1.16,NONE,0.961999380338468
have,own,V,7.55,SYNONYMS,0.670336334070621
own,possess,V,8.8,SYNONYMS,0.3006922813993145
have,possess,V,8.63,HYPER/HYPONYMS,0.31633430151962916
possess,decorate,V,0.66,NONE,0.8914757901460487
register,verify,V,3.15,NONE,0.8105414761786088
verify,certify,V,8.3,NONE,0.5784318328718617
imitate,impersonate,V,8.47,HYPER/HYPONYMS,0.19577908353786422
capture,imitate,V,0.83,NONE,0.8648993434704706
invite,encourage,V,4.15,NONE,0.48023581632263
encourage,boost,V,7.14,SYNONYMS,0.26822496597696377
promote,advance,V,6.97,SYNONYMS,0.4074820603583571
invite,travel,V,1.0,NONE,0.9116718476642651
misspend,pass,V,1.16,NONE,99999.0
pass,serve,V,3.49,HYPER/HYPONYMS,1.0026306432142018
pass,misspend,V,1.33,NONE,99999.0
serve,sing,V,1.33,NONE,0.9217157503428415
apply,use,V,6.64,SYNONYMS,0.5516451999422083
exploit,use,V,7.14,HYPER/HYPONYMS,0.24274202094124497
apply,exploit,V,0.66,HYPER/HYPONYMS,0.7247679170745909
return,apply,V,1.49,NONE,0.8927619321968312
avoid,invalidate,V,2.16,SYNONYMS,0.7451538624980323
nullify,avoid,V,1.83,SYNONYMS,0.7183279707274823
invalidate,nullify,V,7.3,SYNONYMS,0.006905908463846977
avoid,demolish,V,1.83,NONE,0.8518400968935738
engage,involve,V,8.3,HYPER/HYPONYMS,0.31979752691835706
involve,include,V,8.13,HYPER/HYPONYMS,0.2795924076417632
include,engage,V,6.14,NONE,0.6679205731283175
involve,speak,V,3.32,NONE,0.7713995362246293
spawn,pup,V,2.99,NONE,0.7762760499170661
spawn,litter,V,2.99,NONE,0.8996312127290049
pup,litter,V,3.65,NONE,0.856096288917884
spawn,exploit,V,0.33,NONE,0.9129578485048409
overcome,exceed,V,4.65,HYPER/HYPONYMS,0.28627236482743224
overcome,surpass,V,7.47,HYPER/HYPONYMS,0.35208498615756056
surpass,outnumber,V,6.31,NONE,0.3146650917018665
exceed,whisper,V,0.5,NONE,0.9954338488383151
count,matter,V,4.15,SYNONYMS,0.9853271404099211
count,drive,V,1.33,NONE,0.9829798216259589
assume,adopt,V,4.32,SYNONYMS,0.3448886468654049
adopt,wash,V,1.83,NONE,1.0118248806212478
gamble,bet,V,9.13,HYPER/HYPONYMS,0.1783954132415504
gamble,risk,V,8.3,COHYPONYMS,0.6224197927030961
bet,risk,V,7.64,NONE,0.8068585825340846
bet,hug,V,0.83,NONE,0.8745887530398289
yield,submit,V,6.64,HYPER/HYPONYMS,0.7155846147491121
submit,bow,V,4.48,SYNONYMS,1.0848446745100155
yield,capitulate,V,5.81,HYPER/HYPONYMS,0.8470526026321966
bow,erupt,V,1.16,NONE,0.9937943991430961
incline,dispose,V,1.49,SYNONYMS,0.9386077791844096
dispose,bias,V,0.5,NONE,0.9196172854439757
bias,incline,V,3.65,NONE,0.6570843589108388
dispose,build,V,0.17,NONE,0.9324680410221754
tackle,handle,V,3.82,NONE,0.41105917478899845
face,approach,V,5.64,HYPER/HYPONYMS,0.7932847204286778
handle,approach,V,2.82,NONE,0.9006904755680533
approach,promise,V,1.16,NONE,0.8545458039171261
secure,insure,V,5.15,SYNONYMS,0.23041020743082286
insure,ensure,V,1.83,SYNONYMS,0.09297598704888954
ensure,secure,V,4.07,SYNONYMS,0.16570199442840894
secure,survive,V,2.32,NONE,0.8951414719102969
release,discharge,V,6.64,HYPER/HYPONYMS,0.6140550316419708
release,acquit,V,5.98,NONE,0.7985439539575361
discharge,free,V,5.98,SYNONYMS,0.8751507018008134
discharge,roam,V,1.83,NONE,0.9385966565253032
retire,retreat,V,4.48,SYNONYMS,0.19814085764535372
retire,withdraw,V,6.81,SYNONYMS,0.28940534550820174
withdraw,retreat,V,7.39,SYNONYMS,0.31463969327726504
retire,fail,V,1.49,NONE,0.8594053627188205
deal,cope,V,7.47,SYNONYMS,0.2465903636418677
cope,manage,V,7.14,SYNONYMS,0.6376407780670226
deal,manage,V,6.14,SYNONYMS,0.6056123131088982
manage,slide,V,1.66,NONE,1.0444027473443738
care,worry,V,6.31,SYNONYMS,0.8061071846643986
care,mind,V,4.81,HYPER/HYPONYMS,0.8258651372373567
mind,worry,V,4.15,HYPER/HYPONYMS,0.7415251406864743
care,remain,V,1.0,NONE,0.8716238170017853
bargain,settle,V,4.38,NONE,0.7612784263805212
settle,concur,V,3.15,HYPER/HYPONYMS,0.765965377870127
bargain,concur,V,2.82,NONE,0.6253453979038663
settle,testify,V,2.16,NONE,1.0762436421544423
attempt,intend,V,3.32,NONE,0.6007090856779355
intend,try,V,4.07,NONE,0.6608255941189438
intend,remind,V,0.83,NONE,0.8772789598393357
commit,dedicate,V,7.97,SYNONYMS,0.5751551305520157
commit,devote,V,7.3,SYNONYMS,0.37992485464512715
devote,dedicate,V,7.97,SYNONYMS,0.07194948050911942
commit,explode,V,0.0,NONE,1.013924371006474
reduce,restrict,V,6.97,HYPER/HYPONYMS,0.44890617551380363
restrict,limit,V,9.13,SYNONYMS,0.06612830617451082
limit,reduce,V,6.14,HYPER/HYPONYMS,0.5321014980911456
restrict,dance,V,1.0,NONE,1.1113137358756717
work,participate,V,5.64,NONE,0.6972614124001664
work,collaborate,V,4.98,HYPER/HYPONYMS,0.08234732839020398
cooperate,collaborate,V,7.47,SYNONYMS,0.015458281823897635
work,disappear,V,0.33,NONE,1.043760763957338
refrain,abstain,V,8.8,HYPER/HYPONYMS,0.13582451270740103
abstain,forbear,V,5.48,HYPER/HYPONYMS,0.12315627104245574
refrain,forbear,V,5.98,HYPER/HYPONYMS,0.23910930494880733
abstain,fade,V,2.66,NONE,0.8370815262130605
