word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf,wn_wup,sv_bucket,cf_bucket,wn_bucket
dismiss,release,V,5.81,NONE,0.762261262,1,0.23773873776878895,0.16666666666666666,0.05999999999999961,0.23773873776878895,0.16666666666666666
perceive,see,V,7.97,HYPER/HYPONYMS,0.708835549,1,0.29116445132214,0.5,0.21999999999999975,0.04116445132214003,0.0
assault,kill,V,5.81,NONE,0.79852342,1,0.20147657987829606,0.3333333333333333,0.05999999999999961,0.20147657987829606,0.08333333333333331
follow,search,V,2.49,NONE,0.78895676,1,0.21104323963433105,0.25,0.2400000000000002,0.21104323963433105,0.0
see,preview,V,7.97,HYPER/HYPONYMS,0.8128482859999999,1,0.187151714014237,0.16666666666666666,0.21999999999999975,0.187151714014237,0.16666666666666666
reply,speak,V,5.48,NONE,0.721960678,1,0.27803932182628305,0.125,0.23000000000000043,0.028039321826283048,0.125
suggest,talk,V,2.82,NONE,0.730438914,1,0.269561085820028,0.1111111111111111,0.06999999999999984,0.019561085820028024,0.1111111111111111
hate,glare,V,4.15,NONE,0.895206829,1,0.10479317125111802,0.16666666666666666,0.15000000000000036,0.10479317125111802,0.16666666666666666
finish,graduate,V,5.31,NONE,0.8589111190000001,1,0.14108888075974602,0.14285714285714285,0.05999999999999961,0.14108888075974602,0.14285714285714285
stay,leave,V,0.17,ANTONYMS,0.956377756,1,0.043622243640318,0.25,0.17,0.043622243640318,0.0
calculate,compute,V,6.64,SYNONYMS,0.135570531,1,0.864429469164286,1.0,0.13999999999999968,0.11442946916428598,0.0
break,sprain,V,4.48,NONE,0.495243593,1,0.504756407478234,0.14285714285714285,0.23000000000000043,0.004756407478234026,0.14285714285714285
start,stop,V,0.33,ANTONYMS,1.0488636999999998,1,-0.048863700404428,0.3333333333333333,0.08000000000000002,0.201136299595572,0.08333333333333331
broil,fry,V,3.32,NONE,0.650297296,1,0.3497027036724969,0.125,0.06999999999999984,0.0997027036724969,0.125
cry,disappoint,V,1.16,NONE,0.8875341409999999,1,0.112465859268674,0.16666666666666666,0.15999999999999992,0.112465859268674,0.16666666666666666
fly,flap,V,4.32,NONE,0.8970029079999999,1,0.102997092250072,0.2,0.07000000000000028,0.102997092250072,0.2
elect,win,V,4.15,NONE,0.865182378,1,0.13481762187394195,0.2,0.15000000000000036,0.13481762187394195,0.2
disappear,reappear,V,0.66,NONE,0.547142343,1,0.452857657159797,0.25,0.16000000000000003,0.20285765715979698,0.0
leave,avoid,V,3.65,NONE,0.849561606,1,0.150438394417218,0.3333333333333333,0.1499999999999999,0.150438394417218,0.08333333333333331
preview,sneak,V,3.32,NONE,0.879278641,1,0.120721359420703,0.14285714285714285,0.06999999999999984,0.120721359420703,0.14285714285714285
hunt,find,V,6.97,NONE,0.730171963,1,0.26982803653937,0.2,0.21999999999999975,0.019828036539369986,0.2
carry,haul,V,8.3,HYPER/HYPONYMS,0.715154776,1,0.284845224268188,0.25,0.05000000000000071,0.03484522426818798,0.0
aim,strive,V,7.8,NONE,0.34162085600000003,1,0.6583791439537839,0.125,0.04999999999999982,0.15837914395378394,0.125
crave,desire,V,8.63,HYPER/HYPONYMS,0.517305633,1,0.482694366987147,0.5,0.13000000000000078,0.23269436698714702,0.0
assault,fight,V,7.24,NONE,0.682157094,1,0.31784290629385403,0.3333333333333333,0.2400000000000002,0.06784290629385403,0.08333333333333331
talk,sing,V,2.99,HYPER/HYPONYMS,0.8390187590000001,1,0.16098124118947302,0.2,0.2400000000000002,0.16098124118947302,0.2
demolish,smash,V,8.47,SYNONYMS,0.542816229,1,0.457183770623108,0.14285714285714285,0.22000000000000064,0.207183770623108,0.14285714285714285
say,do,V,1.33,NONE,0.769522788,1,0.230477211532645,0.25,0.08000000000000007,0.230477211532645,0.0
forbid,permit,V,0.66,ANTONYMS,1.101564078,1,-0.101564077878722,0.06666666666666668,0.16000000000000003,0.14843592212127799,0.06666666666666668
stab,kill,V,4.81,NONE,0.612354819,1,0.3876451812398521,0.14285714285714285,0.05999999999999961,0.1376451812398521,0.14285714285714285
refuse,decline,V,9.13,SYNONYMS,0.684633334,1,0.315366666126374,0.14285714285714285,0.13000000000000078,0.06536666612637398,0.14285714285714285
disown,leave,V,6.04,ANTONYMS,0.805160868,1,0.194839131792778,0.125,0.040000000000000036,0.194839131792778,0.125
usurp,take,V,4.65,HYPER/HYPONYMS,0.887784674,1,0.112215325865131,0.2,0.15000000000000036,0.112215325865131,0.2
know,comprehend,V,7.64,NONE,0.312494232,1,0.68750576821109,0.25,0.13999999999999968,0.18750576821109,0.0
sing,dance,V,1.99,NONE,0.663801568,1,0.336198432393628,0.1111111111111111,0.24,0.08619843239362801,0.1111111111111111
fight,defend,V,6.47,HYPER/HYPONYMS,0.788642368,1,0.211357631557979,0.14285714285714285,0.21999999999999975,0.211357631557979,0.14285714285714285
deal,barter,V,7.3,NONE,0.7532980770000001,1,0.246701922707113,0.08333333333333333,0.04999999999999982,0.246701922707113,0.08333333333333333
repress,hold,V,5.81,HYPER/HYPONYMS,0.907084103,1,0.092915896996459,0.25,0.05999999999999961,0.092915896996459,0.0
cough,swallow,V,1.99,NONE,0.874442808,1,0.125557191532406,0.16666666666666666,0.24,0.125557191532406,0.16666666666666666
scare,scream,V,2.49,NONE,0.752979739,1,0.24702026083371695,0.14285714285714285,0.2400000000000002,0.24702026083371695,0.14285714285714285
give,deny,V,1.33,NONE,0.967300987,1,0.032699013369113995,0.2,0.08000000000000007,0.032699013369113995,0.2
stop,ban,V,6.34,NONE,0.763662755,1,0.236337245299584,0.07142857142857142,0.08999999999999986,0.236337245299584,0.07142857142857142
stop,refrain,V,6.47,NONE,0.564196399,1,0.435803600541421,0.3333333333333333,0.21999999999999975,0.18580360054142098,0.08333333333333331
acquire,ask,V,1.16,NONE,0.945643882,1,0.054356118052498986,0.16666666666666666,0.15999999999999992,0.054356118052498986,0.16666666666666666
originate,discover,V,3.49,NONE,0.7466361029999999,1,0.25336389744702,0.16666666666666666,0.2400000000000002,0.003363897447019981,0.16666666666666666
holler,scream,V,7.8,SYNONYMS,0.08898048300000001,1,0.91101951699192,0.1111111111111111,0.04999999999999982,0.16101951699191996,0.1111111111111111
fight,argue,V,7.14,NONE,0.7118923079999999,1,0.28810769247400003,0.16666666666666666,0.13999999999999968,0.03810769247400003,0.16666666666666666
dump,throw,V,4.15,NONE,0.508355873,1,0.4916441266206861,0.14285714285714285,0.15000000000000036,0.24164412662068607,0.14285714285714285
connect,attach,V,7.64,HYPER/HYPONYMS,0.24199581,1,0.75800419008637,0.5,0.13999999999999968,0.008004190086369989,0.0
rub,pat,V,5.31,NONE,0.927868914,1,0.072131085951781,0.14285714285714285,0.05999999999999961,0.072131085951781,0.14285714285714285
hurt,stab,V,5.28,HYPER/HYPONYMS,0.76740811,1,0.232591890243023,0.125,0.03000000000000025,0.232591890243023,0.125
allow,admit,V,7.64,HYPER/HYPONYMS,0.369866784,1,0.6301332155886229,0.16666666666666666,0.13999999999999968,0.1301332155886229,0.16666666666666666
know,define,V,4.15,NONE,0.900104405,1,0.099895594758967,0.25,0.15000000000000036,0.099895594758967,0.0
choke,kill,V,5.64,NONE,0.7991796859999999,1,0.200820314163452,0.25,0.13999999999999968,0.200820314163452,0.0
wreck,smash,V,8.3,NONE,0.605635566,1,0.39436443416643,0.16666666666666666,0.05000000000000071,0.14436443416643002,0.16666666666666666
correct,prove,V,3.98,NONE,0.860719021,1,0.13928097867114902,0.16666666666666666,0.22999999999999998,0.13928097867114902,0.16666666666666666
take,get,V,4.81,HYPER/HYPONYMS,0.59297973,1,0.4070202699287561,0.25,0.05999999999999961,0.15702026992875612,0.0
earn,make,V,5.98,SYNONYMS,0.590758242,1,0.4092417583963751,0.25,0.23000000000000043,0.1592417583963751,0.0
bring,take,V,2.11,SYNONYMS,0.33435186,1,0.665648140014105,0.16666666666666666,0.10999999999999988,0.165648140014105,0.16666666666666666
snuggle,cuddle,V,8.47,SYNONYMS,0.00014832700000000002,1,0.99985167261986,1.0,0.22000000000000064,0.24985167261985997,0.0
release,pardon,V,6.31,NONE,0.895299301,1,0.10470069857100997,0.16666666666666666,0.05999999999999961,0.10470069857100997,0.16666666666666666
fill,pour,V,6.14,NONE,0.973330936,1,0.026669063864184,0.2,0.13999999999999968,0.026669063864184,0.2
select,pick,V,9.63,HYPER/HYPONYMS,0.09485995,1,0.9051400496818912,0.5,0.13000000000000078,0.1551400496818912,0.0
select,choose,V,9.13,SYNONYMS,0.010735376,1,0.9892646236102758,1.0,0.13000000000000078,0.23926462361027578,0.0
hunt,shoot,V,7.14,NONE,0.8128995170000001,1,0.187100483303125,0.1111111111111111,0.13999999999999968,0.187100483303125,0.1111111111111111
enjoy,hate,V,0.17,ANTONYMS,0.994164813,1,0.005835187439987,0.25,0.17,0.005835187439987,0.0
stand,kneel,V,0.66,COHYPONYMS,0.922845393,1,0.077154606754761,0.3333333333333333,0.16000000000000003,0.077154606754761,0.08333333333333331
judge,decide,V,6.81,HYPER/HYPONYMS,0.6074703920000001,1,0.392529608483554,0.16666666666666666,0.05999999999999961,0.142529608483554,0.16666666666666666
use,abuse,V,2.99,HYPER/HYPONYMS,0.7236917890000001,1,0.2763082112474,0.16666666666666666,0.2400000000000002,0.026308211247400015,0.16666666666666666
kiss,embrace,V,6.31,NONE,0.341479714,1,0.658520286001954,0.2,0.05999999999999961,0.158520286001954,0.2
beat,assault,V,7.8,NONE,0.532402671,1,0.4675973291481911,0.25,0.04999999999999982,0.21759732914819108,0.0
bury,die,V,3.32,NONE,0.713673452,1,0.286326548019099,0.16666666666666666,0.06999999999999984,0.036326548019099014,0.16666666666666666
overpower,struggle,V,1.99,NONE,0.6640335070000001,1,0.3359664925684569,0.14285714285714285,0.24,0.0859664925684569,0.14285714285714285
ban,forbid,V,9.13,HYPER/HYPONYMS,0.01456804,1,0.9854319601530048,0.3333333333333333,0.13000000000000078,0.23543196015300483,0.08333333333333331
forget,know,V,1.16,NONE,0.998026719,1,0.001973280626221,0.3333333333333333,0.15999999999999992,0.001973280626221,0.08333333333333331
pinch,bite,V,2.49,COHYPONYMS,0.838270747,1,0.16172925331973098,0.3333333333333333,0.2400000000000002,0.16172925331973098,0.08333333333333331
stretch,reach,V,6.31,COHYPONYMS,0.925938888,1,0.074061111894905,0.25,0.05999999999999961,0.074061111894905,0.0
conquer,divide,V,1.0,NONE,0.938011689,1,0.061988310517946,0.1,0.0,0.061988310517946,0.1
hear,listen,V,6.64,SYNONYMS,0.115958875,1,0.884041125046915,0.3333333333333333,0.13999999999999968,0.134041125046915,0.08333333333333331
drag,haul,V,8.45,COHYPONYMS,0.697884411,1,0.302115589135901,0.3333333333333333,0.1999999999999993,0.052115589135900975,0.08333333333333331
spill,drink,V,1.49,NONE,0.899569972,1,0.100430028202566,0.2,0.24,0.100430028202566,0.2
ignore,neglect,V,8.96,SYNONYMS,0.2446228,1,0.7553771995561971,0.16666666666666666,0.21000000000000085,0.0053771995561970876,0.16666666666666666
avoid,neglect,V,5.31,NONE,0.75797049,1,0.24202951040896806,0.3333333333333333,0.05999999999999961,0.24202951040896806,0.08333333333333331
wrap,foil,V,2.99,COHYPONYMS,0.910357721,1,0.089642278745867,0.16666666666666666,0.2400000000000002,0.089642278745867,0.16666666666666666
need,want,V,1.99,SYNONYMS,0.702966005,1,0.297033994524831,0.3333333333333333,0.24,0.04703399452483098,0.08333333333333331
give,keep,V,0.83,HYPER/HYPONYMS,1.0131131759999998,1,-0.013113176451152,0.3333333333333333,0.07999999999999996,0.236886823548848,0.08333333333333331
imitate,mimic,V,9.63,HYPER/HYPONYMS,0.01250907,1,0.987490929841673,0.5,0.13000000000000078,0.23749092984167297,0.0
prove,convince,V,5.48,NONE,0.711865104,1,0.288134895724913,0.16666666666666666,0.23000000000000043,0.03813489572491302,0.16666666666666666
keep,reserve,V,6.81,HYPER/HYPONYMS,0.7808801409999999,1,0.21911985949046,0.14285714285714285,0.05999999999999961,0.21911985949046,0.14285714285714285
carry,lift,V,7.3,HYPER/HYPONYMS,0.868327803,1,0.13167219692852902,0.3333333333333333,0.04999999999999982,0.13167219692852902,0.08333333333333331
decrease,descend,V,5.81,NONE,0.868077859,1,0.13192214124483098,0.16666666666666666,0.05999999999999961,0.13192214124483098,0.16666666666666666
write,compose,V,6.81,SYNONYMS,0.684461635,1,0.315538364506935,0.16666666666666666,0.05999999999999961,0.06553836450693501,0.16666666666666666
show,see,V,5.15,NONE,0.71770154,1,0.282298460322037,0.2,0.15000000000000036,0.03229846032203698,0.2
relax,sit,V,4.48,NONE,0.821869902,1,0.178130098194383,0.2,0.23000000000000043,0.178130098194383,0.2
create,design,V,8.13,HYPER/HYPONYMS,0.57275088,1,0.427249119716127,0.3333333333333333,0.13000000000000078,0.177249119716127,0.08333333333333331
build,create,V,6.64,HYPER/HYPONYMS,0.27151671,1,0.728483289533419,0.5,0.13999999999999968,0.228483289533419,0.0
tear,sob,V,5.31,COHYPONYMS,0.6592846370000001,1,0.34071536330417795,0.14285714285714285,0.05999999999999961,0.09071536330417795,0.14285714285714285
hurt,criticize,V,3.65,NONE,0.764570587,1,0.23542941261437506,0.125,0.1499999999999999,0.23542941261437506,0.125
play,participate,V,4.81,COHYPONYMS,0.720193257,1,0.27980674252928195,0.2,0.05999999999999961,0.02980674252928195,0.2
kill,smash,V,5.48,COHYPONYMS,0.840324665,1,0.159675335160053,0.2,0.23000000000000043,0.159675335160053,0.2
do,accomplish,V,6.97,HYPER/HYPONYMS,0.539897541,1,0.4601024585707779,0.16666666666666666,0.21999999999999975,0.21010245857077792,0.16666666666666666
shake,wag,V,5.81,HYPER/HYPONYMS,0.385528724,1,0.614471276138712,0.3333333333333333,0.05999999999999961,0.114471276138712,0.08333333333333331
spill,splash,V,4.48,NONE,0.6408274589999999,1,0.359172540882428,0.14285714285714285,0.23000000000000043,0.109172540882428,0.14285714285714285
gather,meet,V,7.47,SYNONYMS,0.572204128,1,0.4277958721008421,0.3333333333333333,0.21999999999999975,0.17779587210084208,0.08333333333333331
hold,cuddle,V,6.47,HYPER/HYPONYMS,0.926391418,1,0.073608581620272,0.2,0.21999999999999975,0.073608581620272,0.2
decrease,reduce,V,9.63,HYPER/HYPONYMS,0.075356362,1,0.9246436378594872,0.14285714285714285,0.13000000000000078,0.17464363785948722,0.14285714285714285
instruct,direct,V,6.47,HYPER/HYPONYMS,0.701903088,1,0.298096911858423,0.06666666666666668,0.21999999999999975,0.04809691185842302,0.06666666666666668
advise,tell,V,8.13,HYPER/HYPONYMS,0.5691605510000001,1,0.430839449028416,0.1,0.13000000000000078,0.18083944902841598,0.1
divide,add,V,0.0,COHYPONYMS,0.945907506,1,0.054092493702240986,0.16666666666666666,0.0,0.054092493702240986,0.16666666666666666
shine,glare,V,3.65,HYPER/HYPONYMS,0.306414542,1,0.6935854579839019,0.16666666666666666,0.1499999999999999,0.19358545798390192,0.16666666666666666
glide,float,V,5.48,COHYPONYMS,0.682013228,1,0.31798677231491,0.3333333333333333,0.23000000000000043,0.06798677231491002,0.08333333333333331
rebel,fight,V,6.47,NONE,0.767406195,1,0.232593805035642,0.1,0.21999999999999975,0.232593805035642,0.1
sit,jump,V,1.33,NONE,1.008886914,1,-0.008886913728413,0.25,0.08000000000000007,0.241113086271587,0.0
evaluate,think,V,7.97,HYPER/HYPONYMS,0.791690598,1,0.208309401542865,0.3333333333333333,0.21999999999999975,0.208309401542865,0.08333333333333331
move,crawl,V,3.65,HYPER/HYPONYMS,0.812398075,1,0.187601924841498,0.5,0.1499999999999999,0.187601924841498,0.0
comfort,help,V,6.14,NONE,0.698906301,1,0.301093698999815,0.25,0.13999999999999968,0.051093698999814974,0.0
weep,cry,V,9.3,SYNONYMS,0.101460632,1,0.8985393680486571,0.2,0.05000000000000071,0.14853936804865708,0.2
recommend,help,V,4.98,NONE,0.7946882390000001,1,0.205311761412059,0.125,0.23000000000000043,0.205311761412059,0.125
speak,whisper,V,5.15,HYPER/HYPONYMS,0.791974372,1,0.208025628241394,0.5,0.15000000000000036,0.208025628241394,0.0
glow,burn,V,4.32,SYNONYMS,0.7026343859999999,1,0.297365614459512,0.16666666666666666,0.07000000000000028,0.047365614459511984,0.16666666666666666
annihilate,destroy,V,8.8,NONE,0.182307014,1,0.81769298576948,0.2,0.05000000000000071,0.06769298576948002,0.2
erupt,blow,V,5.64,NONE,0.490165922,1,0.5098340779683119,0.16666666666666666,0.13999999999999968,0.009834077968311927,0.16666666666666666
say,ask,V,4.15,HYPER/HYPONYMS,0.7174999959999999,1,0.28250000383753,0.14285714285714285,0.15000000000000036,0.03250000383752999,0.14285714285714285
ask,want,V,3.15,COHYPONYMS,0.6861610109999999,1,0.31383898899990803,0.16666666666666666,0.1499999999999999,0.06383898899990803,0.16666666666666666
touch,rub,V,5.64,HYPER/HYPONYMS,0.838659293,1,0.161340706745151,0.25,0.13999999999999968,0.161340706745151,0.0
attract,like,V,3.32,NONE,0.844143953,1,0.15585604737860098,0.16666666666666666,0.06999999999999984,0.15585604737860098,0.16666666666666666
excuse,pardon,V,9.63,SYNONYMS,0.39049589,1,0.609504109631407,1.0,0.13000000000000078,0.109504109631407,0.0
attend,participate,V,4.15,NONE,0.33011116100000004,1,0.6698888385428969,0.2,0.15000000000000036,0.16988883854289694,0.2
disintegrate,deteriorate,V,6.34,NONE,0.483196605,1,0.516803394598931,0.2,0.08999999999999986,0.016803394598930987,0.2
hug,embrace,V,8.63,SYNONYMS,0.228935403,1,0.771064596884894,0.14285714285714285,0.13000000000000078,0.021064596884894038,0.14285714285714285
look,listen,V,1.16,NONE,0.266399442,1,0.733600557974534,0.25,0.15999999999999992,0.23360055797453405,0.0
capture,seize,V,8.3,HYPER/HYPONYMS,0.25040444,1,0.7495955595962241,0.14285714285714285,0.05000000000000071,0.24959555959622415,0.14285714285714285
complain,argue,V,5.31,NONE,0.529420992,1,0.470579008237331,0.16666666666666666,0.05999999999999961,0.220579008237331,0.16666666666666666
hang,hold,V,3.82,HYPER/HYPONYMS,0.839099107,1,0.16090089321258702,0.3333333333333333,0.06999999999999984,0.16090089321258702,0.08333333333333331
inquire,ask,V,8.47,SYNONYMS,0.459567491,1,0.5404325094340889,1.0,0.22000000000000064,0.04043250943408894,0.0
acknowledge,show,V,2.82,NONE,0.906806631,1,0.093193369244432,0.14285714285714285,0.06999999999999984,0.093193369244432,0.14285714285714285
pinch,hurt,V,5.64,NONE,0.964098691,1,0.035901309499132006,0.14285714285714285,0.13999999999999968,0.035901309499132006,0.14285714285714285
pause,wait,V,8.8,HYPER/HYPONYMS,0.7402881290000001,1,0.259711870651907,0.16666666666666666,0.05000000000000071,0.009711870651906984,0.16666666666666666
know,predict,V,3.49,NONE,0.866971754,1,0.133028246158998,0.14285714285714285,0.2400000000000002,0.133028246158998,0.14285714285714285
defeat,overcome,V,6.81,SYNONYMS,0.277654139,1,0.722345861350984,1.0,0.05999999999999961,0.222345861350984,0.0
shake,wiggle,V,6.31,HYPER/HYPONYMS,0.430687513,1,0.5693124868012371,0.5,0.05999999999999961,0.06931248680123714,0.0
take,borrow,V,5.81,HYPER/HYPONYMS,0.7975039859999999,1,0.20249601404889106,0.2,0.05999999999999961,0.20249601404889106,0.2
trail,lead,V,2.32,NONE,0.702831522,1,0.297168477646697,0.16666666666666666,0.06999999999999984,0.047168477646697016,0.16666666666666666
hear,speak,V,1.0,NONE,0.614848713,1,0.3851512870700511,0.14285714285714285,0.0,0.13515128707005108,0.14285714285714285
use,borrow,V,3.65,NONE,0.8308826770000001,1,0.169117322740019,0.25,0.1499999999999999,0.169117322740019,0.0
vary,change,V,8.63,SYNONYMS,0.283645978,1,0.71635402153467,0.3333333333333333,0.13000000000000078,0.21635402153466998,0.08333333333333331
analyze,evaluate,V,8.13,NONE,0.539395081,1,0.460604919377771,0.2,0.13000000000000078,0.21060491937777098,0.2
run,roam,V,4.15,NONE,0.912802492,1,0.087197507547129,0.25,0.15000000000000036,0.087197507547129,0.0
reach,get,V,6.81,HYPER/HYPONYMS,0.27227997,1,0.7277200301023491,0.3333333333333333,0.05999999999999961,0.2277200301023491,0.08333333333333331
lose,keep,V,0.0,ANTONYMS,1.0355411490000002,1,-0.035541149477783994,0.3333333333333333,0.0,0.214458850522216,0.08333333333333331
argue,demand,V,3.82,NONE,0.611281807,1,0.388718192673,0.09090909090909093,0.06999999999999984,0.138718192673,0.09090909090909093
crunch,smash,V,6.81,NONE,0.810807885,1,0.189192114589593,0.125,0.05999999999999961,0.189192114589593,0.125
stir,mix,V,8.3,NONE,0.436613257,1,0.563386743277964,0.16666666666666666,0.05000000000000071,0.06338674327796401,0.16666666666666666
