word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf
whip,hit,V,6.47,NONE,0.725758277,1,0.274241722652452
leave,release,V,3.49,NONE,0.795544121,1,0.204455878943779
rattle,shake,V,6.97,HYPER/HYPONYMS,0.164706453,1,0.835293547343904
promise,swear,V,8.3,HYPER/HYPONYMS,0.353416874,1,0.646583125903654
look,squint,V,4.81,HYPER/HYPONYMS,0.489310292,1,0.510689707765407
drink,swallow,V,4.98,COHYPONYMS,0.76952582,1,0.230474179596179
claim,say,V,5.81,HYPER/HYPONYMS,0.463387055,1,0.536612944890036
decide,think,V,4.65,NONE,0.807771724,1,0.192228275656397
guess,assume,V,6.64,NONE,0.332803275,1,0.667196725192506
catch,hold,V,4.32,HYPER/HYPONYMS,0.708363148,1,0.29163685179923
dismiss,leave,V,4.48,NONE,0.741147401,1,0.258852598759685
dash,run,V,8.3,NONE,0.8528075,1,0.147192500472133
remove,unload,V,5.81,HYPER/HYPONYMS,0.886029689,1,0.113970310966086
request,demand,V,4.48,HYPER/HYPONYMS,0.108829606,1,0.891170394043269
glide,slide,V,5.13,HYPER/HYPONYMS,0.532283514,1,0.467716486413361
sew,mend,V,7.14,NONE,0.708443179,1,0.291556820727158
steer,drive,V,5.98,NONE,0.657047906,1,0.342952093575038
adjourn,dismiss,V,5.98,NONE,0.74368149,1,0.256318509544915
search,find,V,4.81,NONE,0.35814485,1,0.641855150404489
pray,ask,V,3.82,NONE,0.286567225,1,0.713432775337398
steal,poach,V,6.31,NONE,0.820742213,1,0.179257787337339
forget,dismiss,V,5.81,NONE,0.793146324,1,0.206853675554491
compose,decompose,V,1.16,NONE,0.797460501,1,0.202539498844965
drown,sink,V,2.99,NONE,0.208707395,1,0.791292604707197
search,hunt,V,7.47,HYPER/HYPONYMS,0.567238317,1,0.43276168346174
finish,solve,V,5.98,NONE,0.840737747,1,0.159262253375166
amuse,laugh,V,7.3,NONE,0.661402687,1,0.33859731286993
remember,think,V,3.49,SYNONYMS,0.749108791,1,0.250891209423571
grow,learn,V,5.98,NONE,0.787876844,1,0.212123156274018
argue,prove,V,3.49,NONE,0.765676956,1,0.234323044460197
design,decorate,V,5.15,NONE,0.7429156,1,0.257084399677923
think,calculate,V,6.64,HYPER/HYPONYMS,0.847645247,1,0.152354752653561
prohibit,refuse,V,6.31,NONE,0.813738992,1,0.18626100827106
retain,save,V,7.3,COHYPONYMS,0.633818654,1,0.366181346319757
catch,throw,V,1.99,NONE,0.794757172,1,0.205242827503461
advise,teach,V,6.31,COHYPONYMS,0.688313827,1,0.311686172984384
obtain,hold,V,5.31,SYNONYMS,0.808355545,1,0.191644455049858
whip,cook,V,2.16,NONE,0.818507762,1,0.181492238104403
sing,scream,V,2.49,NONE,0.708108193,1,0.291891806539485
dance,swing,V,4.15,NONE,0.811518017,1,0.188481983061676
despair,dismay,V,5.98,NONE,0.302596459,1,0.697403540520822
swing,hang,V,3.82,HYPER/HYPONYMS,0.891396614,1,0.108603386313147
dismiss,push,V,1.99,NONE,0.9812178,1,0.018782199706753
hide,appear,V,0.5,NONE,1.022691382,1,-0.022691382430711
spend,pay,V,6.64,HYPER/HYPONYMS,0.673334467,1,0.326665532981311
walk,follow,V,2.82,COHYPONYMS,0.899524635,1,0.100475364711719
change,remain,V,0.5,ANTONYMS,1.010040871,1,-0.010040871366242
discourage,hate,V,2.99,NONE,0.903871222,1,0.096128777920275
hamper,hurt,V,4.53,NONE,0.64679688,1,0.353203120392074
persuade,beg,V,5.31,NONE,0.77673218,1,0.223267820075568
weave,spin,V,4.32,COHYPONYMS,0.720027464,1,0.279972536267694
help,use,V,1.16,HYPER/HYPONYMS,0.784913836,1,0.21508616423339
irritate,nag,V,6.64,NONE,0.664657323,1,0.335342677295795
restore,replace,V,4.32,COHYPONYMS,0.884502402,1,0.115497597708897
help,concern,V,3.49,NONE,0.981101539,1,0.018898461250635
abduct,capture,V,7.8,NONE,0.653247369,1,0.346752630522096
crunch,destroy,V,3.65,NONE,0.899768645,1,0.100231355481542
stay,attend,V,2.32,NONE,0.808429974,1,0.191570025562954
set,prepare,V,4.98,SYNONYMS,0.60712108,1,0.392878919890384
struggle,hurt,V,1.66,NONE,0.863509027,1,0.136490973446393
pinch,grab,V,4.65,NONE,0.807920769,1,0.192079230858007
upset,offend,V,8.63,NONE,0.655943444,1,0.344056555838692
choose,predict,V,4.32,NONE,0.959455812,1,0.040544188173941
move,tend,V,1.66,NONE,0.704258853,1,0.295741146591496
strip,drag,V,1.16,NONE,0.911534901,1,0.088465098872805
find,disappear,V,0.5,NONE,0.909658203,1,0.090341796562492
break,deteriorate,V,5.31,COHYPONYMS,0.803757959,1,0.196242041259817
travel,hike,V,4.98,HYPER/HYPONYMS,0.656570933,1,0.343429066626796
yell,complain,V,5.15,NONE,0.648084818,1,0.351915181676881
restore,mend,V,9.13,SYNONYMS,0.674801758,1,0.325198242462248
excel,drive,V,2.16,NONE,0.900553662,1,0.099446338271546
live,perish,V,1,NONE,0.761249386,1,0.238750613884005
reel,pull,V,5.98,NONE,0.747057143,1,0.252942856651954
pinch,dash,V,1.66,NONE,0.608270557,1,0.39172944278405
offend,annoy,V,4.32,NONE,0.542859861,1,0.457140138771851
release,take,V,1.49,NONE,0.95055631,1,0.049443690007604
exchange,change,V,5.15,SYNONYMS,0.711570256,1,0.288429743979663
define,say,V,3.82,NONE,0.750738359,1,0.249261640577858
hear,repeat,V,0.66,NONE,0.788176191,1,0.211823809361332
scream,squeak,V,4.32,NONE,0.647172582,1,0.352827417629376
lower,kneel,V,2.99,NONE,0.935850022,1,0.064149977787924
waste,deteriorate,V,6.64,HYPER/HYPONYMS,0.939479148,1,0.060520851733465
give,borrow,V,2.66,NONE,0.728048387,1,0.271951612641385
compose,originate,V,5.15,COHYPONYMS,0.804713796,1,0.195286204495664
happen,appear,V,1.83,HYPER/HYPONYMS,0.313187653,1,0.686812346713599
deliver,save,V,1,HYPER/HYPONYMS,0.905220386,1,0.094779613726312
incline,suggest,V,4.81,NONE,0.927662284,1,0.072337716336533
call,reply,V,3.32,NONE,0.876151924,1,0.1238480760568
crunch,crush,V,6.31,NONE,0.778620927,1,0.221379072960818
cough,yawn,V,1.66,NONE,0.635711118,1,0.364288882193769
recycle,use,V,2.99,HYPER/HYPONYMS,0.7905628,1,0.209437199676061
refuse,dislike,V,4.65,NONE,0.73762436,1,0.262375640428479
soothe,rub,V,3.65,NONE,0.810121723,1,0.189878276919735
punish,obey,V,0.33,NONE,0.979663104,1,0.020336895918619
capture,get,V,4.98,SYNONYMS,0.672900723,1,0.327099277117974
irritate,scratch,V,5.15,HYPER/HYPONYMS,0.722130471,1,0.27786952874693
sneak,look,V,3.65,NONE,0.783404769,1,0.216595231079425
presume,suppose,V,8.3,HYPER/HYPONYMS,0.005279706,1,0.994720294360102
beat,blend,V,4.15,NONE,0.927349984,1,0.072650016222679
tan,blush,V,1.16,COHYPONYMS,0.769849372,1,0.230150627667381
examine,study,V,8.3,SYNONYMS,0.146129808,1,0.853870192446342
add,attach,V,7.3,NONE,0.707466053,1,0.292533947275711
punch,strike,V,7.47,NONE,0.548523889,1,0.45147611067518
deteriorate,dissolve,V,7.47,NONE,0.729706897,1,0.27029310292452
change,convince,V,3.98,NONE,1.050061481,1,-0.050061480941958
reap,prosper,V,5.64,NONE,0.783356946,1,0.216643054148865
spank,whip,V,4.83,NONE,0.485300754,1,0.514699245894442
calculate,subtract,V,3.65,HYPER/HYPONYMS,0.507281969,1,0.49271803116023
look,inquire,V,5.13,NONE,0.704692231,1,0.295307768894975
blame,forgive,V,1,NONE,0.709145418,1,0.290854582164782
accept,deliver,V,1.66,NONE,0.731878879,1,0.26812112082537
strive,survive,V,2.66,NONE,0.988651306,1,0.011348694204207
spring,fling,V,4.32,NONE,1.011109959,1,-0.011109959325228
defend,kill,V,2.49,NONE,0.974056742,1,0.025943258357754
fly,cruise,V,2.57,COHYPONYMS,0.631536171,1,0.36846382913255
let,forbid,V,0.5,ANTONYMS,1.083107637,1,-0.083107636534354
breathe,sneeze,V,2.32,NONE,0.550912414,1,0.449087586254155
tend,fix,V,3.32,NONE,0.947625602,1,0.052374398147603
stop,warn,V,3.47,NONE,0.799571766,1,0.200428234096588
drive,veer,V,3.49,NONE,0.945962368,1,0.054037631503821
disown,neglect,V,4.81,NONE,0.752829314,1,0.247170686352768
explode,erode,V,2.82,NONE,0.938309984,1,0.061690015742376
stop,hurt,V,0.5,NONE,0.938632487,1,0.061367512940192
snatch,catch,V,3.32,COHYPONYMS,0.810680901,1,0.189319099319947
hope,need,V,1.99,NONE,0.865838755,1,0.134161245270592
boil,freeze,V,0,ANTONYMS,1.059277483,1,-0.05927748253003
destroy,seek,V,0.17,NONE,0.932928703,1,0.067071297373557
develop,begin,V,3.98,NONE,0.760340885,1,0.239659114899412
disintegrate,burn,V,4.48,COHYPONYMS,0.720782291,1,0.279217709358132
walk,wiggle,V,1.16,NONE,0.886155258,1,0.113844742056032
holler,roar,V,7.8,HYPER/HYPONYMS,0.526055652,1,0.473944347729207
teach,know,V,3.82,NONE,0.604677854,1,0.395322145807205
catch,obtain,V,5.81,COHYPONYMS,0.692454849,1,0.307545150936217
smell,spoil,V,0.5,NONE,0.891670066,1,0.108329934219958
squint,stare,V,4.15,COHYPONYMS,0.3624829,1,0.637517100156215
spell,define,V,3.49,NONE,0.900764752,1,0.099235247578578
choose,want,V,2.99,NONE,0.790713896,1,0.209286103858416
examine,observe,V,7.97,HYPER/HYPONYMS,0.805793679,1,0.194206321127459
object,disagree,V,7.85,COHYPONYMS,0.830992218,1,0.169007782122723
hate,deceive,V,2.49,NONE,0.904610196,1,0.095389803571492
blame,ridicule,V,3.65,NONE,0.865691555,1,0.134308444797163
die,slay,V,1.99,NONE,0.580358844,1,0.419641155656424
deny,request,V,0.33,NONE,0.831029853,1,0.168970146585478
remind,say,V,3.32,NONE,0.51313294,1,0.486867060316096
operate,do,V,5.81,NONE,0.774328493,1,0.225671506861274
fail,miss,V,7.3,HYPER/HYPONYMS,0.358602939,1,0.64139706110051
fold,wrap,V,4.68,NONE,0.838249648,1,0.161750352334685
charge,accuse,V,6.31,HYPER/HYPONYMS,0.361605256,1,0.638394743970414
cough,sniff,V,3.32,NONE,0.701846135,1,0.298153864731602
enrage,upset,V,8.13,NONE,0.60471772,1,0.395282280230266
destroy,fix,V,0.5,NONE,0.977692333,1,0.022307667399279
annoy,tease,V,5.98,HYPER/HYPONYMS,0.635595559,1,0.364404440748132
hate,reject,V,5.31,NONE,0.770383339,1,0.229616661434585
cry,punish,V,1.16,NONE,0.910233183,1,0.089766816795688
decrease,shrink,V,7.14,HYPER/HYPONYMS,0.185521619,1,0.814478381031508
accept,recommend,V,1,NONE,0.768730746,1,0.23126925353272
flex,relax,V,0.66,NONE,0.973665583,1,0.026334417094908
shift,drive,V,3.15,COHYPONYMS,0.896020867,1,0.103979132607865
disperse,sow,V,5.31,HYPER/HYPONYMS,0.79376482,1,0.206235180009506
chew,grind,V,6.31,HYPER/HYPONYMS,0.783488272,1,0.216511728195417
confuse,help,V,0.5,NONE,0.986334613,1,0.013665386736035
fight,abuse,V,5.31,NONE,0.875927712,1,0.124072288354939
give,decline,V,0.33,NONE,1.071156211,1,-0.071156211449109
leave,join,V,0.17,NONE,0.894395234,1,0.105604766359828
scare,jump,V,2.66,NONE,0.879714144,1,0.120285855899239
blame,push,V,1,NONE,0.945874437,1,0.054125563051061
hang,fall,V,0.5,SYNONYMS,0.876741862,1,0.123258137553471
persuade,argue,V,5.31,NONE,0.642109626,1,0.357890373770911
hurt,kill,V,4.81,HYPER/HYPONYMS,0.812347895,1,0.187652105398884
capture,chase,V,2.16,NONE,0.709241102,1,0.290758898068908
go,command,V,0.66,NONE,0.995529467,1,0.004470533048773
scramble,change,V,1.81,HYPER/HYPONYMS,0.931992101,1,0.068007899348867
get,conquer,V,3.65,NONE,0.587453735,1,0.412546264655528
purchase,acquire,V,8,HYPER/HYPONYMS,0.205244796,1,0.794755203943765
shove,kick,V,2.66,NONE,0.500237033,1,0.49976296744225
roam,search,V,4.81,NONE,0.764327166,1,0.235672833675462
evacuate,escape,V,7.3,NONE,0.63888652,1,0.36111347963108
embarrass,ridicule,V,7.47,NONE,0.464346758,1,0.535653242111706
keep,capture,V,5.81,NONE,0.848477203,1,0.151522797252153
treat,pounce,V,1.81,NONE,1.051291775,1,-0.051291775340239
attach,join,V,7.47,COHYPONYMS,0.561354557,1,0.438645442840677
touch,push,V,4.15,HYPER/HYPONYMS,0.75049817,1,0.249501830266259
stop,freeze,V,6.31,NONE,0.698767229,1,0.301232771449791
justify,judge,V,1.99,NONE,0.847557584,1,0.15244241573613
lead,ask,V,1.16,NONE,0.912970142,1,0.087029857982939
taste,swallow,V,4.48,NONE,0.781965567,1,0.21803443299084
advance,achieve,V,5.48,NONE,0.706345402,1,0.293654598059112
humiliate,ridicule,V,8.3,NONE,0.578656062,1,0.421343938152387
ask,recall,V,2.99,HYPER/HYPONYMS,0.853399042,1,0.146600957553828
ridicule,hate,V,4.65,NONE,0.741770666,1,0.258229334471061
remove,ban,V,5.48,NONE,0.823136324,1,0.176863675770024
live,move,V,0.66,HYPER/HYPONYMS,0.877922094,1,0.122077906437558
analyze,define,V,4.15,NONE,0.813173754,1,0.186826245525773
move,scramble,V,5.15,HYPER/HYPONYMS,0.873591453,1,0.126408546667955
confess,talk,V,4.07,NONE,0.631971913,1,0.368028086721688
freeze,burn,V,1.33,COHYPONYMS,0.950444215,1,0.049555784533585
hope,rely,V,3.65,NONE,0.74985117,1,0.250148829560602
refuse,give,V,0.5,NONE,0.976614781,1,0.023385219230007
hang,condemn,V,4.15,NONE,0.899766521,1,0.100233479212453
throw,move,V,3.15,HYPER/HYPONYMS,0.883571325,1,0.116428675113303
guess,choose,V,3.49,NONE,0.843630212,1,0.15636978842682
recycle,waste,V,0.45,COHYPONYMS,0.747722434,1,0.252277565870825
spoil,toil,V,1.49,NONE,0.927236133,1,0.072763866842282
advise,warn,V,6.14,HYPER/HYPONYMS,0.379272852,1,0.620727147776771
strike,miss,V,1.83,ANTONYMS,1.000326098,1,-0.000326098236406
travel,come,V,3.47,HYPER/HYPONYMS,0.933274903,1,0.066725096598274
fly,swim,V,0.33,COHYPONYMS,0.950999581,1,0.049000419214192
cook,stew,V,4.65,HYPER/HYPONYMS,0.501054187,1,0.498945812781152
beat,triumph,V,5.31,NONE,0.781252876,1,0.218747124235122
scream,scold,V,4.65,NONE,0.531161193,1,0.468838807158912
ride,run,V,4.15,HYPER/HYPONYMS,0.907883284,1,0.092116716428607
ridicule,bother,V,1.83,NONE,0.819633676,1,0.180366324220242
insult,rip,V,3.15,NONE,0.807719695,1,0.192280305290514
adjourn,judge,V,1.99,NONE,0.87358434,1,0.126415660017003
lift,tow,V,2.16,NONE,0.795580067,1,0.204419933233894
have,acquire,V,4.15,HYPER/HYPONYMS,0.571607393,1,0.428392606759074
rob,give,V,0.17,NONE,0.939238419,1,0.060761581397017
determine,set,V,4.98,SYNONYMS,0.457711684,1,0.542288316027861
pinch,prick,V,5.31,NONE,0.952249051,1,0.047750948924712
grow,increase,V,8.63,HYPER/HYPONYMS,0.091925155,1,0.908074845458684
become,seem,V,1.83,NONE,0.649894757,1,0.350105243405681
bother,ignore,V,0.83,NONE,0.849983229,1,0.150016771293433
go,drive,V,5.31,HYPER/HYPONYMS,0.781837762,1,0.218162237822751
bother,frustrate,V,7.3,HYPER/HYPONYMS,0.572636512,1,0.427363488345621
aim,hit,V,2.99,NONE,0.927888703,1,0.07211129656096
change,stay,V,0.5,ANTONYMS,1.070315122,1,-0.070315122382541
suck,sip,V,4.15,COHYPONYMS,1.009418325,1,-0.009418325220039
weave,move,V,3.15,HYPER/HYPONYMS,0.988816814,1,0.011183185917423
refrain,repress,V,4.48,NONE,0.865914371,1,0.134085628566267
shift,turn,V,4.32,COHYPONYMS,0.532917535,1,0.467082465091181
lay,incline,V,4.98,NONE,0.886625866,1,0.113374133724995
describe,say,V,3.77,NONE,0.600381515,1,0.39961848507739
try,think,V,3.49,HYPER/HYPONYMS,0.772612514,1,0.227387486469127
remain,retain,V,4.48,NONE,0.330911099,1,0.669088901282695
wash,wear,V,0.66,NONE,0.84552758,1,0.154472420076774
lie,pretend,V,6.14,NONE,0.766600669,1,0.233399331327122
suggest,inquire,V,1.99,NONE,0.820890666,1,0.179109334260081
sprinkle,dash,V,1.99,NONE,0.815672275,1,0.184327725309594
rip,destroy,V,7.3,NONE,0.65241556,1,0.347584439972345
direct,help,V,3.32,NONE,0.804295855,1,0.195704144631964
speak,suggest,V,4.48,NONE,0.695982658,1,0.304017341527535
inform,instruct,V,7.55,HYPER/HYPONYMS,0.535229739,1,0.464770261474858
teach,punish,V,1.66,NONE,0.917172729,1,0.082827271471924
connect,touch,V,5.98,HYPER/HYPONYMS,0.713694025,1,0.286305975213708
go,disperse,V,5.64,NONE,0.843340333,1,0.156659666681643
fix,set,V,4.48,HYPER/HYPONYMS,0.568009927,1,0.431990072725526
erode,spoil,V,2.32,NONE,0.563463649,1,0.436536351306594
wiggle,jerk,V,3.98,NONE,0.926616457,1,0.073383542930277
drip,fall,V,1.66,HYPER/HYPONYMS,0.942917896,1,0.057082104021277
ache,soothe,V,0.83,NONE,0.767593336,1,0.232406664485275
detach,release,V,8.63,NONE,0.375762057,1,0.624237942640381
spare,strike,V,1.33,NONE,1.014744084,1,-0.014744084291914
affect,hurt,V,2.82,NONE,0.518915996,1,0.481084003658469
control,barter,V,1.16,NONE,1.074624479,1,-0.074624478732665
laugh,entertain,V,3.98,NONE,0.573062376,1,0.4269376237955
smear,blend,V,3.65,NONE,0.960104761,1,0.039895238690313
scream,cry,V,4.48,SYNONYMS,0.230101904,1,0.769898096411139
result,happen,V,5.43,HYPER/HYPONYMS,0.655074333,1,0.344925666746473
snap,crunch,V,5.64,NONE,0.803262307,1,0.196737693138677
disappear,shrink,V,3.15,NONE,0.747805466,1,0.252194534301409
express,explain,V,5.81,HYPER/HYPONYMS,0.563963936,1,0.436036064166569
protect,keep,V,3.98,HYPER/HYPONYMS,0.439042306,1,0.560957694066128
pounce,surprise,V,4.53,NONE,0.701571935,1,0.298428065328942
be,attend,V,3.65,HYPER/HYPONYMS,0.800230719,1,0.199769281389325
prosecute,blame,V,4.48,NONE,0.719601802,1,0.280398197912668
acknowledge,respond,V,6.97,HYPER/HYPONYMS,0.792981389,1,0.207018611406792
drive,desire,V,1.83,NONE,0.864721736,1,0.135278263944735
remove,loosen,V,3.32,NONE,0.333340866,1,0.666659134077637
lift,hold,V,3.82,HYPER/HYPONYMS,0.938635787,1,0.061364212658096
set,lay,V,6.14,SYNONYMS,0.824780472,1,0.175219527557462
blame,hurt,V,2.57,NONE,0.774062242,1,0.225937758467297
control,capture,V,4.65,NONE,0.863486547,1,0.136513453357772
raise,rise,V,7.3,NONE,0.121961729,1,0.878038271306762
plead,convince,V,4.81,NONE,0.706703137,1,0.293296863376996
beat,mix,V,5.64,NONE,0.946716211,1,0.053283789377444
grab,squeeze,V,4.32,NONE,0.909230869,1,0.090769130790138
erode,decompose,V,7.3,NONE,0.647870612,1,0.352129387952525
beat,spank,V,7.3,HYPER/HYPONYMS,0.697542192,1,0.302457808341684
vacate,evacuate,V,7.3,NONE,0.204131184,1,0.795868815899425
surprise,guess,V,1.49,NONE,0.844980834,1,0.155019165944542
foil,cover,V,1.66,HYPER/HYPONYMS,0.964142999,1,0.035857000563794
look,read,V,4.48,NONE,0.840725409,1,0.159274590840452
smell,decompose,V,2.99,NONE,0.812213122,1,0.18778687831051
hurt,bump,V,2.49,NONE,0.942361397,1,0.05763860335169
drip,melt,V,4.98,NONE,0.876268547,1,0.12373145330914
leave,appear,V,0.66,NONE,1.009821098,1,-0.009821098004806
please,entertain,V,5.15,NONE,0.917572907,1,0.082427093475083
enter,escape,V,1.16,NONE,0.881994016,1,0.118005984314419
overpower,conquer,V,7.97,NONE,0.235108769,1,0.764891230736891
overcome,go,V,3.65,NONE,0.875561303,1,0.12443869678559
go,sneak,V,1.83,HYPER/HYPONYMS,0.907187152,1,0.09281284755198
doze,snore,V,5.31,NONE,0.487300355,1,0.512699644984215
squeal,hurt,V,2.49,NONE,0.944448401,1,0.055551598502814
persuade,sway,V,7.3,SYNONYMS,0.822231597,1,0.177768402868828
shoot,yell,V,1.83,NONE,0.847296765,1,0.152703235348231
swim,splash,V,5.48,NONE,0.851037383,1,0.148962616795793
disappear,erode,V,5.48,NONE,0.730726335,1,0.269273665041798
charge,go,V,3.32,HYPER/HYPONYMS,0.780476705,1,0.219523294811528
release,drain,V,4.15,NONE,0.916801818,1,0.08319818247768
leave,help,V,0.83,NONE,0.809511353,1,0.19048864748039
boil,bake,V,1.99,NONE,0.604706707,1,0.395293292901451
whistle,call,V,4.15,NONE,0.843026098,1,0.15697390166031
stain,bleach,V,2.57,NONE,0.563360107,1,0.436639892520825
organize,set,V,5.64,HYPER/HYPONYMS,0.826294436,1,0.173705564389495
sing,play,V,2.32,NONE,0.838826807,1,0.16117319344477
give,treat,V,6.47,HYPER/HYPONYMS,0.940428697,1,0.059571302698884
set,put,V,5.64,SYNONYMS,0.59764865,1,0.402351350185205
engage,wed,V,4.32,NONE,0.92815975,1,0.071840249932501
hold,bear,V,5.31,SYNONYMS,0.701888191,1,0.298111808927024
deny,excuse,V,2.72,NONE,0.793217385,1,0.206782614701758
pretend,suppose,V,4.48,NONE,0.623492185,1,0.376507815071564
wear,strain,V,3.02,NONE,0.907476091,1,0.092523908794293
protect,fight,V,3.49,NONE,0.925105567,1,0.074894432713449
warn,inform,V,5.31,HYPER/HYPONYMS,0.411084167,1,0.588915833462403
acquire,find,V,6.81,HYPER/HYPONYMS,0.632373008,1,0.367626991932338
swear,lie,V,1.33,NONE,0.911104381,1,0.088895618881766
release,loosen,V,4.65,NONE,0.654161587,1,0.345838412857465
stay,please,V,1.83,NONE,0.883656394,1,0.116343606208175
mimic,talk,V,1.99,NONE,0.899622378,1,0.10037762152149
glare,glance,V,4.65,NONE,0.669871347,1,0.330128652870457
neglect,reject,V,3.49,NONE,0.778039552,1,0.221960448474527
discover,analyze,V,2.82,NONE,0.709285916,1,0.290714084271015
portray,pretend,V,5.98,NONE,0.716101124,1,0.283898876258035
hatch,escape,V,3.82,NONE,0.733769866,1,0.266230133516391
repeat,understand,V,2.16,NONE,0.892118176,1,0.107881823773174
vanish,perish,V,4.15,NONE,0.618825657,1,0.38117434316602
help,ask,V,1,NONE,0.868399476,1,0.131600524287449
dislike,admire,V,0,NONE,0.892892481,1,0.107107519356972
persuade,suggest,V,5.58,NONE,0.730786448,1,0.269213551553917
grow,live,V,3.47,NONE,0.857425955,1,0.142574044508669
result,affect,V,6.31,NONE,0.732067111,1,0.267932889144586
attract,disgust,V,0.5,NONE,0.947001026,1,0.0529989735255
push,lean,V,3.98,NONE,0.910225861,1,0.089774139340982
disperse,move,V,4.98,HYPER/HYPONYMS,0.781064153,1,0.218935847373961
allow,disprove,V,0.17,NONE,0.984477699,1,0.01552230117259
grab,obtain,V,4.83,HYPER/HYPONYMS,0.641012215,1,0.35898778521413
follow,leave,V,1.49,NONE,0.916171005,1,0.083828995336482
toil,tear,V,1.33,NONE,0.957448268,1,0.042551731993328
advance,charge,V,5.98,HYPER/HYPONYMS,0.947086476,1,0.052913523856302
allow,grant,V,8.3,SYNONYMS,0.597605756,1,0.402394244312337
find,scramble,V,0.33,NONE,0.922041533,1,0.077958466695569
pray,communicate,V,1.99,HYPER/HYPONYMS,0.826744402,1,0.173255597517742
kill,mistreat,V,3.49,NONE,0.812191726,1,0.187808274393463
leave,float,V,0.66,NONE,0.974586308,1,0.025413691635367
acknowledge,notify,V,1.99,NONE,0.752026568,1,0.247973432453356
pinch,tickle,V,2.16,NONE,0.871713255,1,0.1282867445612
disintegrate,reduce,V,5.64,NONE,0.810557203,1,0.189442797427331
conquer,gain,V,5.81,NONE,0.322742311,1,0.677257689348948
offend,embarrass,V,4.48,NONE,0.321054016,1,0.678945984366042
create,become,V,2.32,NONE,0.720554257,1,0.279445743433152
command,control,V,8.3,SYNONYMS,0.650478755,1,0.349521244638642
search,inquire,V,6.81,NONE,0.512697961,1,0.487302038946335
rip,detach,V,5.64,NONE,0.872524765,1,0.127475235211616
need,get,V,2.16,NONE,0.795155649,1,0.204844350583234
collect,get,V,8.13,HYPER/HYPONYMS,0.511684423,1,0.488315577154326
lift,pick,V,6.47,COHYPONYMS,0.95551295,1,0.044487049782569
stop,spin,V,0,NONE,0.928993326,1,0.071006674318412
hate,insult,V,4.48,NONE,0.643415749,1,0.356584251002897
spray,sprinkle,V,4.15,HYPER/HYPONYMS,0.686584954,1,0.313415045579393
preview,observe,V,5.31,NONE,0.892134711,1,0.107865289113952
fight,conquer,V,5.81,NONE,0.644256912,1,0.355743088216778
pop,stretch,V,1.66,NONE,1.062158369,1,-0.062158368709861
catch,release,V,0.5,NONE,0.865361706,1,0.134638294227775
bounce,move,V,3.82,HYPER/HYPONYMS,0.788441746,1,0.211558253758045
